id,osmId,osm_type,name,type,capacity,occupancy,duration,resort,latitude,longitude
471,3597076564,node,,pylon,,,,,46.7381827,11.2459573
472,3597094057,node,,pylon,,,,,46.7279728,11.2274601
473,3597094058,node,,pylon,,,,,46.7279884,11.2274957
474,3597094059,node,,pylon,,,,,46.7280696,11.2276775
475,3597094060,node,,pylon,,,,,46.7285835,11.2288277
476,3597094061,node,,pylon,,,,,46.7290628,11.2299004
477,3597094062,node,,pylon,,,,,46.7293678,11.2305688
478,3597094063,node,,pylon,,,,,46.7296499,11.2312012
479,3597094064,node,,pylon,,,,,46.7302553,11.2325509
480,3597094065,node,,pylon,,,,,46.7313331,11.2349689
481,3597094066,node,,pylon,,,,,46.7317886,11.2359801
482,3597094067,node,,pylon,,,,,46.7321277,11.2367258
483,3597094068,node,,pylon,,,,,46.7330414,11.238769
484,3622475403,node,,pylon,,,,,46.5550605,11.813744
485,3622475404,node,,pylon,,,,,46.5542844,11.8152987
486,3622475405,node,,pylon,,,,,46.5530226,11.8178263
487,3622475406,node,,pylon,,,,,46.5522512,11.8193714
488,3622475407,node,,pylon,,,,,46.5513756,11.8211252
489,3622475408,node,,pylon,,,,,46.5511913,11.8214944
490,3622475409,node,,pylon,,,,,46.5505773,11.8227241
491,3622475410,node,,pylon,,,,,46.5499176,11.8240455
492,3622475411,node,,pylon,,,,,46.5490807,11.8257218
493,3622475412,node,,pylon,,,,,46.5481593,11.8299663
494,3622475413,node,,pylon,,,,,46.5481299,11.832292
495,3622475414,node,,pylon,,,,,46.5481015,11.8345371
496,3622475415,node,,pylon,,,,,46.5480796,11.8362682
497,3622475416,node,,pylon,,,,,46.5480529,11.8383719
498,3622475417,node,,pylon,,,,,46.5480298,11.8402003
499,3622475418,node,,pylon,,,,,46.5480093,11.8418186
500,3622475419,node,,pylon,,,,,46.5525433,11.8086832
501,3622475420,node,,pylon,,,,,46.5530439,11.8075851
502,3622475421,node,,pylon,,,,,46.5533761,11.8068566
503,3622475422,node,,pylon,,,,,46.5537581,11.8060188
504,3622475423,node,,pylon,,,,,46.5538678,11.8057782
505,3622475424,node,,pylon,,,,,46.5505219,11.8057341
506,3622475425,node,,pylon,,,,,46.5509006,11.8051581
507,3622475426,node,,pylon,,,,,46.5513871,11.8044184
508,3622475427,node,,pylon,,,,,46.551943,11.8035731
509,3622475428,node,,pylon,,,,,46.5523505,11.8029533
510,3622475429,node,,pylon,,,,,46.5530404,11.8019043
511,3622475430,node,,pylon,,,,,46.5536512,11.8009755
512,3660098844,node,,pylon,,,,,46.7033578,11.2167016
513,3660283808,node,,pylon,,,,,46.5652063,11.6678836
514,3660283815,node,,pylon,,,,,46.5720992,11.6709417
515,3682800230,node,,pylon,,,,,46.5758444,10.8945571
516,3682800231,node,,pylon,,,,,46.5760899,10.8942201
517,3682800234,node,,pylon,,,,,46.5765758,10.8935534
518,3682800237,node,,pylon,,,,,46.577627,10.8921107
519,3682800240,node,,pylon,,,,,46.5781912,10.8913365
520,3682800246,node,,pylon,,,,,46.5787496,10.8905701
521,3682800247,node,,pylon,,,,,46.5792593,10.8898706
522,3682800249,node,,pylon,,,,,46.5797478,10.8892003
523,3682800250,node,,pylon,,,,,46.5803207,10.888414
524,3682800257,node,,pylon,,,,,46.5809118,10.8876028
525,3682800276,node,,pylon,,,,,46.581625,10.886624
526,3682800282,node,,pylon,,,,,46.5819402,10.8887194
527,3682800285,node,,pylon,,,,,46.582216,10.8888047
528,3682800286,node,,pylon,,,,,46.5823183,10.8856725
529,3682800288,node,,pylon,,,,,46.5824297,10.888
530,3682800294,node,,pylon,,,,,46.5828453,10.8867931
531,3682800295,node,,pylon,,,,,46.5829887,10.8863764
532,3685976393,node,,pylon,,,,,46.6345529,11.0922255
533,3685976428,node,,pylon,,,,,46.6350863,11.0932216
534,3686762308,node,,pylon,,,,,46.3930939,11.2084684
535,3686762309,node,,pylon,,,,,46.3941812,11.2082772
536,3686762310,node,,pylon,,,,,46.395835,11.2079839
537,3686762311,node,,pylon,,,,,46.3981681,11.2075949
538,3686762317,node,,pylon,,,,,46.3987347,11.2075361
539,3686762319,node,,pylon,,,,,46.3990411,11.2074852
540,3686762432,node,,pylon,,,,,46.3998071,11.2073567
541,3686762446,node,,pylon,,,,,46.4006145,11.2072172
542,3686762464,node,,pylon,,,,,46.4014601,11.2070718
543,3686762469,node,,pylon,,,,,46.4027241,11.206852
544,3686762478,node,,pylon,,,,,46.4032753,11.2067521
545,3686762479,node,,pylon,,,,,46.403772,11.2066692
546,3704028099,node,,pylon,,,,,46.5147672,11.637933
547,3704028100,node,,pylon,,,,,46.5154716,11.6389606
548,3704028101,node,,pylon,,,,,46.5161885,11.6400066
549,3704028102,node,,pylon,,,,,46.5168758,11.6410093
550,3704028103,node,,pylon,,,,,46.5177491,11.6422834
551,3704028104,node,,pylon,,,,,46.5185539,11.6434576
552,3704028105,node,,pylon,,,,,46.5195033,11.6448429
553,3704028106,node,,pylon,,,,,46.520383,11.6461264
554,3704028107,node,,pylon,,,,,46.5209979,11.6470236
555,3704028108,node,,pylon,,,,,46.5219828,11.6484607
556,3704028109,node,,pylon,,,,,46.5227165,11.6495312
557,3704028110,node,,pylon,,,,,46.5229607,11.6498875
558,3704028111,node,,pylon,,,,,46.5234941,11.6506659
559,3704028112,node,,pylon,,,,,46.5242653,11.6517911
560,3704028113,node,,pylon,,,,,46.5249505,11.652791
561,3704028114,node,,pylon,,,,,46.5254063,11.653456
562,3746196403,node,,pylon,,,,,46.174173,10.8906374
563,3839512895,node,,pylon,,,,,46.5634129,11.5721015
564,3839512901,node,,pylon,,,,,46.5618523,11.5769653
565,3839512923,node,,pylon,,,,,46.5644649,11.5688229
566,3839512924,node,,pylon,,,,,46.5638033,11.5708847
567,3839512927,node,,pylon,,,,,46.5639642,11.5703834
568,3839512942,node,,pylon,,,,,46.5661633,11.5635295
569,3839512946,node,,pylon,,,,,46.5655377,11.5654793
570,3839512948,node,,pylon,,,,,46.565147,11.566697
571,3839512949,node,,pylon,,,,,46.5623882,11.575295
572,3839512955,node,,pylon,,,,,46.5605062,11.5811604
573,3839513859,node,,pylon,,,,,46.5647045,11.568076
574,3839513878,node,,pylon,,,,,46.5614444,11.5782364
575,3839513890,node,,pylon,,,,,46.5608369,11.5801296
576,3839513898,node,,pylon,,,,,46.5638239,11.5708205
577,3929994520,node,,pylon,,,,,46.8487876,11.6275589
578,3929994522,node,,pylon,,,,,46.8495857,11.6252559
579,3966846384,node,,pylon,,,,,46.5376,11.6052548
580,3966846385,node,,pylon,,,,,46.536539,11.6046936
581,3966846386,node,,pylon,,,,,46.5357001,11.6042498
582,3966846387,node,,pylon,,,,,46.5347219,11.6037324
583,3966846389,node,,pylon,,,,,46.5327198,11.6026734
584,3966846390,node,,pylon,,,,,46.53203,11.6023086
585,3966846392,node,,pylon,,,,,46.5305817,11.6015426
586,3966846393,node,,pylon,,,,,46.5293756,11.6009047
587,3966846394,node,,pylon,,,,,46.5276503,11.6201174
588,3966846395,node,,pylon,,,,,46.5281339,11.6195562
589,3966846396,node,,pylon,,,,,46.5287416,11.6188509
590,3966846397,node,,pylon,,,,,46.5297052,11.6177326
591,3966846398,node,,pylon,,,,,46.5306245,11.6166657
592,3966846399,node,,pylon,,,,,46.5316617,11.615462
593,3966846400,node,,pylon,,,,,46.532583,11.6143927
594,3966846401,node,,pylon,,,,,46.5335273,11.6132967
595,3966846402,node,,pylon,,,,,46.5346908,11.6119463
596,3966846403,node,,pylon,,,,,46.5353739,11.6111534
597,3966846404,node,,pylon,,,,,46.5361424,11.6102614
598,3966846405,node,,pylon,,,,,46.5369725,11.6092979
599,3966851470,node,,pylon,,,,,46.541873,11.6048664
600,3966862391,node,,pylon,,,,,46.542674,11.6227328
601,3966862392,node,,pylon,,,,,46.5414654,11.6230122
602,3966862393,node,,pylon,,,,,46.5401857,11.6233081
603,3966862394,node,,pylon,,,,,46.5390213,11.6235773
604,3966862395,node,,pylon,,,,,46.5382473,11.6237562
605,3966862396,node,,pylon,,,,,46.5374302,11.6239452
606,3966862397,node,,pylon,,,,,46.536569,11.6241443
607,3966862398,node,,pylon,,,,,46.5359156,11.6242953
608,3966862399,node,,pylon,,,,,46.5351723,11.6244671
609,3966862400,node,,pylon,,,,,46.5338898,11.6247636
610,3966862401,node,,pylon,,,,,46.5327134,11.6250356
611,3966862402,node,,pylon,,,,,46.5317212,11.625265
612,3966862416,node,,pylon,,,,,46.5317668,11.6369228
613,3966862418,node,,pylon,,,,,46.5324835,11.6362144
614,3966862419,node,,pylon,,,,,46.5332682,11.6354388
615,3966862420,node,,pylon,,,,,46.5337157,11.6349965
616,3966862421,node,,pylon,,,,,46.5373685,11.6368711
617,3966862422,node,,pylon,,,,,46.5379975,11.6367694
618,3966862423,node,,pylon,,,,,46.5388444,11.6366325
619,3966862424,node,,pylon,,,,,46.5402353,11.6364077
620,3966862425,node,,pylon,,,,,46.5408735,11.6363045
621,3966862426,node,,pylon,,,,,46.5417444,11.6361637
622,3966862427,node,,pylon,,,,,46.5427314,11.6360041
623,3966862428,node,,pylon,,,,,46.5436564,11.6358545
624,3966862429,node,,pylon,,,,,46.5449601,11.6356438
625,3966862432,node,,pylon,,,,,46.5459977,11.635476
626,3967064760,node,,pylon,,,,,46.5510764,11.6487106
627,3967064761,node,,pylon,,,,,46.5507329,11.6487895
628,3967064762,node,,pylon,,,,,46.5520586,11.6484849
629,3967064763,node,,pylon,,,,,46.5526642,11.6483458
630,3967064764,node,,pylon,,,,,46.5530279,11.6482622
631,3967064765,node,,pylon,,,,,46.5536569,11.6481177
632,3967064766,node,,pylon,,,,,46.5540476,11.6480279
633,3967064767,node,,pylon,,,,,46.5543894,11.6607706
634,3967064768,node,,pylon,,,,,46.5550411,11.6602889
635,3967064769,node,,pylon,,,,,46.5555924,11.6598814
636,3967064770,node,,pylon,,,,,46.5556767,11.659819
637,3967064771,node,,pylon,,,,,46.5558396,11.6596986
638,3967064772,node,,pylon,,,,,46.5564788,11.6592261
639,3967064773,node,,pylon,,,,,46.5574784,11.6584871
640,3967064774,node,,pylon,,,,,46.5536682,11.6613037
641,3967064775,node,,pylon,,,,,46.5529018,11.6618702
642,3967064776,node,,pylon,,,,,46.5523013,11.6623141
643,3967064777,node,,pylon,,,,,46.5519491,11.6625744
644,3967064778,node,,pylon,,,,,46.5513964,11.662983
645,3967064783,node,,pylon,,,,,46.5521739,11.6649343
646,3967064784,node,,pylon,,,,,46.5526374,11.6645466
647,3967064785,node,,pylon,,,,,46.5531433,11.6641235
648,3967064786,node,,pylon,,,,,46.5535547,11.6637788
649,3967064799,node,,pylon,,,,,46.5562292,11.6634995
650,3967064800,node,,pylon,,,,,46.5569789,11.6635697
651,3967064801,node,,pylon,,,,,46.5575874,11.6636268
652,3967064802,node,,pylon,,,,,46.555387,11.6634205
653,3967064803,node,,pylon,,,,,46.5549259,11.6633773
654,3967064804,node,,pylon,,,,,46.5546109,11.6633478
655,3967453286,node,,pylon,,,,,46.5215665,11.6381959
656,3967453287,node,,pylon,,,,,46.5193706,11.6381657
657,3967453288,node,,pylon,,,,,46.5203035,11.6381785
658,3967453289,node,,pylon,,,,,46.5229888,11.6382154
659,3967453300,node,,pylon,,,,,46.5243611,11.6382343
660,3967453301,node,,pylon,,,,,46.5257692,11.6382537
661,3967453302,node,,pylon,,,,,46.526571,11.6382647
662,3967453303,node,,pylon,,,,,46.5276378,11.6382794
663,3967453304,node,,pylon,,,,,46.5288603,11.6382962
664,3967453305,node,,pylon,,,,,46.5298808,11.6383102
665,3991725527,node,,pylon,,,,,46.7018879,11.9277326
666,3991725528,node,,pylon,,,,,46.7027288,11.9283649
667,3991725529,node,,pylon,,,,,46.7038216,11.9291866
668,3991725530,node,,pylon,,,,,46.704265,11.92952
669,3993263347,node,,pylon,,,,,46.7234147,11.9639001
670,3993263348,node,,pylon,,,,,46.7239935,11.9647143
671,3993263349,node,,pylon,,,,,46.7248415,11.9659071
672,3993263350,node,,pylon,,,,,46.7258775,11.9673646
673,3993263351,node,,pylon,,,,,46.7266476,11.968448
674,3993281221,node,,pylon,,,,,46.7641279,11.9430437
675,3993281224,node,,pylon,,,,,46.7655313,11.9425189
676,3993281225,node,,pylon,,,,,46.7669198,11.9420184
677,3993281226,node,,pylon,,,,,46.7686815,11.9413666
678,3993281228,node,,pylon,,,,,46.7698614,11.9409528
679,3993281229,node,,pylon,,,,,46.7716823,11.940298
680,3997203670,node,,pylon,,,,,46.6568726,10.9848034
681,3997203671,node,,pylon,,,,,46.6535154,10.988637
682,4172721327,node,,pylon,,,,,46.9681834,11.335274
683,4172721328,node,,pylon,,,,,46.9824713,11.3270221
684,4216261697,node,,pylon,,,,,46.6836657,11.2751567
685,4216261698,node,,pylon,,,,,46.6815001,11.2758455
686,4216261699,node,,pylon,,,,,46.6820568,11.2756684
687,4216261700,node,,pylon,,,,,46.6828683,11.2754103
688,4216261701,node,,pylon,,,,,46.6845638,11.274871
689,4216261702,node,,pylon,,,,,46.6857986,11.2744782
690,4216261703,node,,pylon,,,,,46.6869621,11.2741082
691,4216261704,node,,pylon,,,,,46.6879834,11.2737833
692,4216261705,node,,pylon,,,,,46.6890731,11.2734367
693,4216261706,node,,pylon,,,,,46.6903299,11.2730369
694,4216261707,node,,pylon,,,,,46.6916015,11.2726324
695,4216261708,node,,pylon,,,,,46.6919359,11.272526
696,4221667225,node,,pylon,,,,,46.1460089,11.0209518
697,4221667226,node,,pylon,,,,,46.1462643,11.0207286
698,4221667227,node,,pylon,,,,,46.1473673,11.0197646
699,4221667228,node,,pylon,,,,,46.1486481,11.0186453
700,4221667229,node,,pylon,,,,,46.1498348,11.0176082
701,4221667230,node,,pylon,,,,,46.150787,11.016776
702,4221667233,node,,pylon,,,,,46.1527298,11.0150466
703,4221667237,node,,pylon,,,,,46.1532837,11.0145939
704,4221667247,node,,pylon,,,,,46.1543065,11.0137
705,4221667249,node,,pylon,,,,,46.1555552,11.0126085
706,4221667250,node,,pylon,,,,,46.1571201,11.0112407
707,4221667251,node,,pylon,,,,,46.1582937,11.0102149
708,4221667252,node,,pylon,,,,,46.1591154,11.0094966
709,4221667253,node,,pylon,,,,,46.1603754,11.0083953
710,4221667283,node,,pylon,,,,,46.161626,11.0073021
711,4221667287,node,,pylon,,,,,46.1622972,11.0067153
712,4221670702,node,,pylon,,,,,46.1631768,11.0059464
713,4221670709,node,,pylon,,,,,46.163306,11.0058335
714,4228747533,node,,pylon,,,,,46.5828901,11.4480684
715,4228747534,node,,pylon,,,,,46.5863389,11.4492519
716,4228747535,node,,pylon,,,,,46.593489,11.4517305
717,4228747536,node,,pylon,,,,,46.5954026,11.4523879
718,4228747537,node,,pylon,,,,,46.5876393,11.4496975
719,4228747538,node,,pylon,,,,,46.5785335,11.4465477
720,4228747539,node,,pylon,,,,,46.5886337,11.4500482
721,4228747540,node,,pylon,,,,,46.5898135,11.4504681
722,4228747542,node,,pylon,,,,,46.5911802,11.4509375
723,4228747545,node,,pylon,,,,,46.5940986,11.4519399
724,4228747546,node,,pylon,,,,,46.5772475,11.4461074
725,4228747549,node,,pylon,,,,,46.5806248,11.4472795
726,4228747551,node,,pylon,,,,,46.5923029,11.4513231
727,4228747554,node,,pylon,,,,,46.5813822,11.4475464
728,4228747555,node,,pylon,,,,,46.5798006,11.4469943
729,4228747556,node,,pylon,,,,,46.5845547,11.4486419
730,4229602217,node,,pylon,,,,,46.548246,11.6481177
731,4229602218,node,,pylon,,,,,46.5481629,11.6472886
732,4229602219,node,,pylon,,,,,46.5480632,11.6462935
733,4229602220,node,,pylon,,,,,46.5478873,11.6445375
734,4229602221,node,,pylon,,,,,46.5477442,11.643109
735,4229602222,node,,pylon,,,,,46.547599,11.6416593
736,4229602223,node,,pylon,,,,,46.5474715,11.6403865
737,4229602224,node,,pylon,,,,,46.5473106,11.6387807
738,4229602225,node,,pylon,,,,,46.5471407,11.637084
739,4230418542,node,,pylon,,,,,46.5886204,11.7000531
740,4230418543,node,,pylon,,,,,46.5876997,11.6981689
741,4230418629,node,,pylon,,,,,46.5866463,11.6960016
742,4230418630,node,,pylon,,,,,46.5857416,11.6941408
743,4230418631,node,,pylon,,,,,46.5847381,11.692094
744,4230418632,node,,pylon,,,,,46.5836022,11.6897575
745,4230418633,node,,pylon,,,,,46.5823683,11.6872498
746,4230418634,node,,pylon,,,,,46.5815403,11.6855545
747,4230418635,node,,pylon,,,,,46.5805268,11.6834791
748,4230418636,node,,pylon,,,,,46.5794195,11.6812119
749,4230418637,node,,pylon,,,,,46.5786324,11.6796002
750,4230418638,node,,pylon,,,,,46.5779237,11.6781491
751,4232332784,node,,pylon,,,,,46.6934349,11.8963821
752,4232333010,node,,pylon,,,,,46.6936793,11.8971878
753,4232333020,node,,pylon,,,,,46.6938036,11.8975974
754,4232333026,node,,pylon,,,,,46.6940106,11.8982797
755,4232333135,node,,pylon,,,,,46.6949427,11.9013515
756,4232333163,node,,pylon,,,,,46.6951398,11.9020009
757,4232333225,node,,pylon,,,,,46.6955464,11.903341
758,4232333289,node,,pylon,,,,,46.6962122,11.9055353
759,4232333316,node,,pylon,,,,,46.6966453,11.9210582
760,4232333331,node,,pylon,,,,,46.6967175,11.9072007
761,4232333337,node,,pylon,,,,,46.6967676,11.9200204
762,4232333354,node,,pylon,,,,,46.6969579,11.9220608
763,4232333357,node,,pylon,,,,,46.6969803,11.9182158
764,4232333397,node,,pylon,,,,,46.6971964,11.9163822
765,4232333427,node,,pylon,,,,,46.6974449,11.9142741
766,4232333430,node,,pylon,,,,,46.6974471,11.9096051
767,4232333456,node,,pylon,,,,,46.6976167,11.9128165
768,4232333495,node,,pylon,,,,,46.6977959,11.9107547
769,4232333528,node,,pylon,,,,,46.6979514,11.9237131
770,4232333653,node,,pylon,,,,,46.6986977,11.9249543
771,4232333780,node,,pylon,,,,,46.699381,11.9260907
772,4232333858,node,,pylon,,,,,46.7000445,11.9271942
773,4232333881,node,,pylon,,,,,46.7003481,11.927699
774,4254658534,node,,pylon,,,,,46.7519668,11.9925232
775,4254658535,node,,pylon,,,,,46.7517453,11.9918856
776,4254658536,node,,pylon,,,,,46.7511427,11.9901517
777,4254658537,node,,pylon,,,,,46.7502231,11.9875059
778,4254658538,node,,pylon,,,,,46.7493926,11.985116
779,4254658539,node,,pylon,,,,,46.7485892,11.9828046
780,4254658540,node,,pylon,,,,,46.7478208,11.9805936
781,4254658541,node,,pylon,,,,,46.7468258,11.9777308
782,4254658542,node,,pylon,,,,,46.746317,11.9762668
783,4254658543,node,,pylon,,,,,46.7455226,11.9739814
784,4254658544,node,,pylon,,,,,46.7448798,11.9721319
785,4254658545,node,,pylon,,,,,46.7439964,11.9695903
786,4254658547,node,,pylon,,,,,46.7519924,11.9925966
787,4254658548,node,,pylon,,,,,46.7434179,11.967926
788,4254658549,node,,pylon,,,,,46.7434016,11.9678791
789,4258783631,node,,pylon,,,,,46.0396165,11.0661819
790,4258783633,node,,pylon,,,,,46.040614,11.0663959
791,4258783634,node,,pylon,,,,,46.0415976,11.0666069
792,4258783643,node,,pylon,,,,,46.0429319,11.066893
793,4258783647,node,,pylon,,,,,46.0441847,11.0671617
794,4258783649,node,,pylon,,,,,46.0449225,11.06732
795,4258783659,node,,pylon,,,,,46.046058,11.0675635
796,4264502405,node,,pylon,,,,,46.5093882,11.7544659
797,4264502406,node,,pylon,,,,,46.5099837,11.7527153
798,4264502407,node,,pylon,,,,,46.5100625,11.7524835
799,4264502408,node,,pylon,,,,,46.5104909,11.751224
800,4264502409,node,,pylon,,,,,46.5109152,11.7499768
801,4264502410,node,,pylon,,,,,46.5112267,11.7490608
802,4264502411,node,,pylon,,,,,46.5142871,11.7400633
803,4264502412,node,,pylon,,,,,46.5135977,11.7420902
804,4264502413,node,,pylon,,,,,46.513272,11.7430478
805,4264502414,node,,pylon,,,,,46.5128335,11.7443368
806,4264502415,node,,pylon,,,,,46.5121422,11.7463692
807,4264502416,node,,pylon,,,,,46.5117657,11.7474763
808,4264502417,node,,pylon,,,,,46.5114787,11.74832
809,4264502418,node,,pylon,,,,,46.5098964,11.7563885
810,4264502419,node,,pylon,,,,,46.5095982,11.7554834
811,4264502420,node,,pylon,,,,,46.5092021,11.7542819
812,4264502421,node,,pylon,,,,,46.5090116,11.7537037
813,4264502422,node,,pylon,,,,,46.5084194,11.7519071
814,4264502423,node,,pylon,,,,,46.5079803,11.7505745
815,4264502424,node,,pylon,,,,,46.5075256,11.7491951
816,4264502425,node,,pylon,,,,,46.5071763,11.7481353
817,4264502426,node,,pylon,,,,,46.5066306,11.7464796
818,4264502427,node,,pylon,,,,,46.5058607,11.7441883
819,4264502428,node,,pylon,,,,,46.5060097,11.7446319
820,4264594534,node,,pylon,,,,,46.034822,11.058392
821,4269774663,node,,pylon,,,,,46.5767689,11.6757847
822,4271142763,node,,pylon,,,,,46.5380073,11.7424356
823,4271142764,node,,pylon,,,,,46.5388315,11.7418801
824,4271142765,node,,pylon,,,,,46.5395191,11.7414167
825,4271142766,node,,pylon,,,,,46.5400373,11.7410675
826,4271142767,node,,pylon,,,,,46.5409213,11.7404608
827,4271142768,node,,pylon,,,,,46.5413514,11.7401462
828,4271142769,node,,pylon,,,,,46.5422233,11.7395636
829,4271143071,node,,pylon,,,,,46.5430667,11.7423786
830,4271143072,node,,pylon,,,,,46.543177,11.7421226
831,4271143073,node,,pylon,,,,,46.5428197,11.7429523
832,4271143074,node,,pylon,,,,,46.5422282,11.7443259
833,4271143075,node,,pylon,,,,,46.5415671,11.7458612
834,4271143076,node,,pylon,,,,,46.5410364,11.7470935
835,4271143077,node,,pylon,,,,,46.5404921,11.7483576
836,4271143078,node,,pylon,,,,,46.5399922,11.7495184
837,4271143079,node,,pylon,,,,,46.5393583,11.7509905
838,4271143080,node,,pylon,,,,,46.5393871,11.7509235
839,4271143081,node,,pylon,,,,,46.5389777,11.7518741
840,4271143082,node,,pylon,,,,,46.5412434,11.7548879
841,4271143083,node,,pylon,,,,,46.539143,11.7536905
842,4271143084,node,,pylon,,,,,46.5390127,11.7536162
843,4271143085,node,,pylon,,,,,46.5423304,11.7555059
844,4271143086,node,,pylon,,,,,46.5432115,11.7560068
845,4271143087,node,,pylon,,,,,46.5446357,11.7568166
846,4271143088,node,,pylon,,,,,46.5452622,11.7571728
847,4271143089,node,,pylon,,,,,46.5462703,11.757746
848,4271143090,node,,pylon,,,,,46.5475643,11.7584817
849,4271143091,node,,pylon,,,,,46.5489057,11.7592444
850,4271143092,node,,pylon,,,,,46.549804,11.7597552
851,4271143093,node,,pylon,,,,,46.5521053,11.7610756
852,4271143094,node,,pylon,,,,,46.5530259,11.7615873
853,4271143096,node,,pylon,,,,,46.5332862,11.7669311
854,4305001200,node,,pylon,,,,,46.6283504,10.8613121
