id,osmId,osm_type,name,difficulty,resort,ref,lit,grooming,latitude,longitude
375,52390077,way,Verbindung Wasserfalleralm-Enzian,easy,,,,classic,46.8461298,11.295605
376,52390078,way,,intermediate,,,,,46.8604388,11.3021681
377,52624809,way,Saxner I,intermediate,,,,classic,46.8449605,11.2902921
378,52624810,way,Saxner II,intermediate,,,,classic,46.8447194,11.2869404
379,52624813,way,Waldabfahrt,intermediate,,,,classic,46.8553708,11.2985403
380,52985694,way,,intermediate,,,,,46.7839608,10.7957864
381,52985695,way,,easy,,,,,46.7815718,10.7987086
382,52985696,way,,easy,,,,,46.7810601,10.7978471
383,53528189,way,Olimpia 3,intermediate,,87,,,46.2648081,11.4816117
384,53672486,way,,intermediate,,,,,46.7920623,11.0961375
385,53672487,way,,intermediate,,,,,46.7906205,11.0975764
386,54237928,way,13 - Helm Vierschach - 13 - Elmo Versciaco,intermediate,,,,,46.7231309,12.3374558
387,54239025,way,Porzen,intermediate,,,,,46.6619224,12.3748893
388,54239044,way,10,intermediate,Signaue,,,,46.6752083,12.377423
389,54239046,way,Bad Moos - Rotwand,easy,,,,classic,46.667239,12.3754754
390,54239048,way,Rotwandwiesen,easy,Rotwandwiesen,4,,,46.6628548,12.3716541
391,54239051,way,,easy,Porzen variante,,,,46.6622744,12.3736447
392,54360423,way,,intermediate,,,,,46.7122298,12.3712628
393,54360473,way,12 - Hahnspiel  -  12 - Gallo,intermediate,,,,,46.7141675,12.37169
394,54360661,way,"Variante ""S"" Versciaco",advanced,,,,,46.715751,12.3541978
395,54457361,way,11a - Kristlerhang,advanced,,,,classic,46.6959916,12.3701176
396,54457362,way,11- Helm Sexten,intermediate,,,,,46.7071478,12.37158
397,54457366,way,Holzriese II,advanced,Holzriese II,3b,,,46.6766702,12.3687666
398,54457368,way,,easy,,,,,46.6650569,12.372998
399,58178085,way,Rododendro,easy,,,,classic,46.2431186,11.7727464
400,58178089,way,Cristiania,intermediate,Cristiania,19,,classic,46.256559,11.7563851
401,58178094,way,Cima Tognola,intermediate,,28,,classic,46.2478917,11.7621177
402,58178098,way,Tognola Uno,advanced,,22,,classic,46.2526907,11.7937442
403,58178101,way,Strada forestale Fratazza,easy,,,,classic,46.2561558,11.7917979
404,58178102,way,Colbricon,intermediate,,,,classic,46.2709963,11.7618518
405,58178105,way,Malga Ces,easy,,21,,classic,46.2711208,11.772899
406,58178113,way,,intermediate,Tognola Tre,,,classic,46.2530042,11.7795386
407,58178115,way,,easy,,,,classic,46.2543669,11.7969475
408,58178116,way,Tognola Uno,intermediate,,,,classic,46.246114,11.7833026
409,58178123,way,,easy,,,,classic,46.2547613,11.7983958
410,58178124,way,Colbricon,intermediate,,16,,classic,46.2682324,11.7580887
411,58178125,way,Tognola Tre,intermediate,,24,,classic,46.2489524,11.7753287
412,58178126,way,Tognola 1-3,easy,,23,,classic,46.2540576,11.7851733
413,58230676,way,,easy,Ski Weg Coston,,,classic,46.2635858,11.7646782
414,58230678,way,Coston,intermediate,,14,,classic,46.2668259,11.7720052
415,58230681,way,Sole,intermediate,,17,,classic,46.2648136,11.761016
416,58230682,way,Cigolera,intermediate,,,,classic,46.2473214,11.7674738
417,59204384,way,,intermediate,Variante Presena Paradiso,,no,classic,46.2339972,10.5803921
418,59204387,way,Ghiacciaio Presena,advanced,Ghiacciaio Presena,,no,classic,46.2237973,10.5827744
419,59204388,way,,advanced,Paradiso,,no,,46.2466167,10.5764629
420,60638438,way,Col Verde,intermediate,,,yes,classic,46.2653249,11.8077698
421,60638443,way,,intermediate,,,,classic,46.2694775,11.819458
422,60638448,way,,intermediate,,,,classic,46.2677808,11.8193206
423,69363638,way,Valbonetta,easy,,20,,classic,46.2712154,11.7735298
424,70846399,way,,easy,4b,,,,46.6655349,12.371228
425,76845930,way,,easy,,,,,46.7853942,10.5176937
426,77383377,way,,advanced,,,,,46.5134671,10.5957462
427,77383395,way,,advanced,,,,,46.5139913,10.5956677
428,77383415,way,,advanced,,,,,46.5132373,10.5958338
429,77383580,way,,advanced,,,,,46.5040244,10.598144
430,79058737,way,,easy,4b,,,,46.6643848,12.3726498
431,79058740,way,,easy,4b,,,,46.6644062,12.3718522
432,79058746,way,,easy,4b,,,,46.6647025,12.3728645
433,79058761,way,Holzriese I,advanced,Holzriese I,3a,,,46.6679802,12.373007
434,82284880,way,,intermediate,Seewiese,,,classic,46.744358,11.9543747
435,84653317,way,Roseal,intermediate,,,,,46.4382329,11.7640118
436,84653319,way,Sasso di Rocca 1,intermediate,,,,,46.4369869,11.7690888
437,84653330,way,Roseal 2,intermediate,,,,,46.4396747,11.7677411
438,84653335,way,Sella Brunech,intermediate,,,,,46.4417805,11.7677822
439,84656019,way,Pala del Geiger,intermediate,,,,,46.4366757,11.7338611
440,84656024,way,,intermediate,,,,,46.4394011,11.7341472
441,86870887,way,Risaccia,easy,,,no,classic,46.5567157,11.7708322
442,86870892,way,Dantercepies - Risaccia,easy,,,no,classic,46.5562563,11.7691805
443,86870898,way,Frainella,intermediate,,,no,classic,46.5569251,11.7709655
444,86929522,way,Sochers,intermediate,,,no,classic,46.5403224,11.7409339
445,86960120,way,Mortic,intermediate,,11 Bis,,,46.4875622,11.7794522
446,88188231,way,Valvacin,intermediate,,,,,46.4315659,11.7293812
447,88222207,way,San Valentino Nord,easy,,,,,45.7831288,10.9174093
448,88222208,way,San Valentino Nord,easy,,28,,,45.7787673,10.9204234
449,88222209,way,Mosee,freeride,,,,,45.7822604,10.9199662
450,88601299,way,Muro Bucaneve,advanced,,,,,45.785509,10.922316
451,88601300,way,Cronel,intermediate,,,,,45.7813728,10.9230579
452,88601304,way,Campeggio,intermediate,,,,,45.7864037,10.9238156
453,88601311,way,Intermedia,intermediate,,,,,45.7807117,10.9237772
454,88601314,way,Panoramica,easy,,,,,45.7832404,10.9233812
455,88601320,way,Vallette,intermediate,,,,,45.7803981,10.9244695
456,88603824,way,Rosa del sole,advanced,,20,,,45.774999,10.9315999
457,89871810,way,,intermediate,,1,,,46.948374,11.3812622
458,90938852,way,Cacciatori 2,intermediate,,M,,,46.1479943,11.018174
459,90938854,way,Olimpionica 3,intermediate,,G,,,46.1457633,11.023548
460,90938855,way,Olimpionica 3,intermediate,,G,,,46.144708,11.0301577
461,90938856,way,Rindole,novice,,T,,,46.1610017,11.0080731
462,90938858,way,Olimpionica 2 (H),advanced,,H,,,46.151037,11.0198779
463,90938859,way,Olimpionica 1,intermediate,,I,,,46.1545874,11.010747
464,90938860,way,Cacciatori 1,easy,,L,yes,classic,46.1569668,11.0100885
465,90938861,way,Rindole,novice,,T,,,46.159724,11.0084451
466,90940506,way,Sant'Antonio 1,easy,,P,,,46.1402497,11.015689
467,91036485,way,Gaggia,intermediate,,S,,,46.1596379,11.0038162
468,91036487,way,Laghet,novice,,U,,,46.1613065,11.003553
469,91036790,way,Gaggia,intermediate,,S,,,46.1520012,10.9988722
470,91095431,way,Dosso Larici,intermediate,,C,,,46.1564185,11.0436162
471,91095433,way,Traliccio,intermediate,,F,,,46.146875,11.0291172
472,91095434,way,Tre-Tre (selletta),intermediate,,E,,,46.149059,11.0307327
473,91095435,way,La Rocca,intermediate,,A,,,46.1693334,11.050902
474,91095437,way,Panoramica,intermediate,,D,,,46.1437995,11.0379272
475,91095442,way,La Rocca,intermediate,,A,,,46.1657541,11.0492799
476,91095443,way,Nuvola Rossa,intermediate,,V,,,46.1575128,11.0478154
477,91097045,way,Salare,easy,,W,,,46.1416502,11.0196943
478,91097052,way,Skiweg conca d'argento,easy,,O,,,46.1408724,11.0222153
479,91154014,way,Verbindung Jaufen-Ratschings,easy,,6,,,46.8448576,11.3197849
480,91154016,way,Verbindung Ratschungs Jaufen,easy,,5,,,46.8468655,11.3193112
481,92289725,way,Bosco,intermediate,,3,,,46.1097582,11.6572805
482,92289727,way,Piloni,intermediate,,2,,,46.1114883,11.6583609
483,92291181,way,Monte Rosso,intermediate,,8,,,46.102498,11.6562054
484,92291183,way,Paradiso,easy,,6,,,46.1008958,11.6606225
485,92291185,way,7 - Paradiso (variante),intermediate,,,,,46.104134,11.6581868
486,92291186,way,Laresè,intermediate,,13,,,46.0970697,11.6621474
487,92291187,way,Prisco,intermediate,,11,,,46.1005718,11.657058
488,92291188,way,Matusa,easy,,4,,,46.1094047,11.6604173
489,92326853,way,Delle Baite,easy,,,,,46.4446593,11.7693746
490,93842870,way,,intermediate,Michl,,,classic,46.9314529,11.9227669
491,94801266,way,Marchner,easy,,28,,,46.7366528,11.9732677
492,95083109,way,Braia Fraida - Roby,easy,,20,no,classic,46.5533555,11.9021538
493,95196226,way,Seenock,intermediate,Seenock,3c,no,classic,46.9230589,11.8916794
494,95423750,way,Dantercepies Variante,easy,,,no,classic,46.5519172,11.789306
495,95453637,way,Capanna Nera,easy,,8,no,classic,46.5425769,11.8831178
496,95453638,way,Pralongiá  - Punta Trieste,easy,,21B,no,classic,46.534625,11.9079782
497,95453639,way,Pralongià II,easy,,8,no,classic,46.5351382,11.9126016
498,96579228,way,Ust,intermediate,,10,no,,45.9562755,11.2902495
499,96579231,way,Bertoldi,easy,,7,no,,45.9509067,11.2725415
500,96579232,way,Le Stock,easy,,6,no,,45.9511812,11.270516
501,96579233,way,Tablat,intermediate,,5,no,,45.9498799,11.2702033
502,96579235,way,Sonneck,easy,,8,no,,45.9514269,11.2780429
503,96693485,way,Skiweg Nannufaro,easy,,15,no,,45.9556381,11.2996934
504,96821946,way,Cengio Rosso,intermediate,,18,,,45.8806008,11.2000964
505,96821947,way,Trugalait,intermediate,,16,,,45.8792878,11.1991599
506,96821948,way,,easy,,,,,45.8770131,11.2018543
507,96823316,way,Passo Coe,easy,,19,,,45.8760401,11.207921
508,96887649,way,Stella d'Italia,easy,,5,,,45.8976202,11.2017081
509,96887650,way,Collegamento Mora-Costa,easy,,1b,,,45.9089662,11.2028384
510,96887651,way,Panoramica,easy,,9,,,45.8910218,11.1993748
511,96887652,way,Maso Spilzi,easy,,1,,,45.9138229,11.2012478
512,96887653,way,,easy,,,,,45.8947931,11.190468
513,96887654,way,Ortesino,intermediate,,4,,,45.8974199,11.2031048
514,96887656,way,Collegamento Mora-Ortesino,easy,,1c,,,45.905355,11.2028394
515,96887657,way,Francolini,intermediate,,6,,,45.9013301,11.1894771
516,96887658,way,Baby Fondo Grande,easy,,7,,,45.8916677,11.1932219
517,97158610,way,Martinella Nord,advanced,,10,,,45.8901907,11.1844622
518,97177046,way,Collegamento Fondo Grande-Fondo Piccolo,easy,,9b,,,45.885806,11.2003489
519,97177173,way,Dosso della Madonna 2,intermediate,,3,,classic,45.9171956,11.1932466
520,98477486,way,Canazei,intermediate,,6,,,46.4850975,11.7812781
521,99685095,way,Diretta Bucaneve,intermediate,,,,,45.7835527,10.9176792
522,99685097,way,Diretta Postemon,intermediate,,,,,45.784925,10.9168319
523,100064158,way,12 Enzian II,intermediate,,,,classic,46.8446928,11.3003442
524,101713913,way,,easy,,,no,classic,46.8519075,11.6859329
525,101713915,way,28,easy,,,no,classic,46.8177747,11.6621741
526,101713918,way,Family Slope,easy,,29,no,classic,46.8285857,11.6656344
527,101713924,way,26,intermediate,,,no,classic,46.8523673,11.68303
528,101713926,way,27,easy,,,no,classic,46.812074,11.6575745
529,101713927,way,Gitsch,intermediate,,20,no,classic,46.855726,11.68701
530,101713947,way,24,intermediate,,,no,classic,46.8446103,11.6819073
531,101713957,way,,intermediate,,,no,classic,46.8522581,11.686506
532,101713959,way,Nesselwiese,intermediate,,24,no,classic,46.8417066,11.677594
533,101787475,way,Jochtal Talabfahrt,intermediate,,4,no,classic,46.847071,11.6109176
534,101787477,way,Hinterberg,intermediate,,8,no,classic,46.8409125,11.5999593
535,101787479,way,Schwandt,intermediate,,3,no,classic,46.8454064,11.6381515
536,101787481,way,Tasa,easy,,1,no,classic,46.8408589,11.6303129
537,101787484,way,Sonnenhang,intermediate,,9,no,classic,46.8402081,11.5982387
538,101787485,way,Seepiste,easy,,10,no,classic,46.839957,11.5989851
539,101787486,way,Mitterling,advanced,,5,no,classic,46.8456978,11.602768
540,101787951,way,,easy,,,,,46.8338047,11.780129
541,102260532,way,Bellunese,intermediate,,60,,,46.4489095,11.8859018
542,102260538,way,,intermediate,,,,,46.4372235,11.8739534
543,102260545,way,,intermediate,,,,,46.436503,11.8728486
544,103118871,way,,advanced,,,,,46.1478868,11.0227683
545,103118882,way,,intermediate,,,,,46.1484431,11.0243707
546,103118890,way,Sant'Antonio 2,easy,,J,,,46.1390493,11.0188164
547,103118896,way,Panoramica,intermediate,,D,,,46.1458885,11.0375317
548,103118901,way,Paganella 2,intermediate,,Q,,,46.1458845,11.0030932
549,103308853,way,Vezzena,easy,,22,no,,45.9553825,11.3234968
550,103429371,way,Skiweg,easy,,,,,46.6900089,11.7284859
551,103429373,way,Rossalm,easy,,,,,46.691178,11.7428522
552,103429374,way,Pfannspitz Gablervariante - Variante di Monte Fana Monte Forca,easy,,,,,46.691453,11.7459575
553,103429375,way,Rossalm,easy,,,,,46.6907001,11.7433048
554,103429376,way,,easy,,,,,46.6909265,11.7444337
555,103429377,way,Pfannspitz - Monte Fana,intermediate,,,,,46.6896896,11.7424253
556,103429378,way,Rossalm 2,intermediate,,,,,46.6892006,11.7382245
557,103429380,way,Trainingspiste,easy,,,,,46.6923136,11.743242
558,103429382,way,Plose Ost - Plose Est,intermediate,,,,,46.693669,11.736377
559,103429722,way,,easy,,,,,46.6880869,11.7180069
560,103430648,way,Schönjöchel,easy,,,,,46.687718,11.7169406
561,103430792,way,,easy,,,,,46.6839891,11.710882
562,105211604,way,Collegamento Ciampinoi,intermediate,,,no,classic,46.5530883,11.7618312
563,105855720,way,Costoratta,intermediate,,22A,no,classic,46.5262304,11.8676449
564,105949687,way,,intermediate,,,,,46.8280682,10.6495027
565,105949693,way,,intermediate,,,,,46.8309947,10.6517411
566,105949701,way,,intermediate,,,,,46.8373402,10.6417884
567,105949703,way,,intermediate,,,,,46.8303353,10.6508878
568,105949706,way,,intermediate,,,,,46.829428,10.6504347
569,105949713,way,,intermediate,,,,,46.8335203,10.6464147
570,105949721,way,,novice,,,,,46.8292208,10.6499365
571,105949725,way,,intermediate,,,,,46.8298687,10.6506186
572,105949734,way,,intermediate,,,,,46.8376369,10.6417907
573,105949742,way,,intermediate,,,,,46.8361784,10.643329
574,105949754,way,,intermediate,,,,,46.8259557,10.6498966
575,105949778,way,,intermediate,,,,,46.8263362,10.6497893
576,106092159,way,Rara 31,easy,Rara,,,classic,46.7199453,11.9653471
577,106092160,way,Seewiese,intermediate,Seewiese,,,,46.7442625,11.9513901
578,106092161,way,,intermediate,Arndt,,,,46.7508359,11.9822289
579,106092163,way,Furcia 9,easy,,,,classic,46.7269158,11.9654002
580,106092165,way,,easy,,,,,46.7385592,11.9580852
581,106092168,way,Furcia 9,easy,,,,,46.7328381,11.9654026
582,106092171,way,Costa,easy,,,,,46.7231115,11.9635914
583,106092172,way,Furcia 9A - Picio Jarú,easy,,,no,classic,46.7351693,11.9624529
584,106092174,way,,easy,Plateau,,,,46.7422765,11.9716398
585,106092180,way,Olang 2,easy,Olang 2,,,,46.7416027,11.9657638
586,106092183,way,Furcia 9 B,easy,,,,classic,46.7276212,11.9665719
587,106092186,way,Spitzhorn,easy,Spitzhorn,,,,46.7473171,11.9742568
588,106092189,way,,easy,Sonne,,,,46.7349581,11.9604279
589,106092191,way,Rara 31,easy,Rara,,,,46.7207757,11.9620543
590,106092195,way,Korer,easy,Korer,,,,46.7682283,11.9415062
591,106092197,way,,easy,,,,,46.738135,11.9591759
592,106092199,way,,easy,,,,,46.7452732,11.9730166
593,106092201,way,Cianross,intermediate,,37,yes,classic,46.6968466,11.9263343
594,106092206,way,Ruipa,easy,,20,no,classic,46.7476053,11.9851425
595,106092207,way,Gassl,intermediate,,,no,classic,46.7456019,11.9993422
596,106092212,way,,easy,Plateau,,,,46.7402122,11.9675973
597,106092213,way,,easy,,,,,46.7428957,11.971887
598,106092215,way,Piculin,advanced,,45,,,46.6950588,11.9058522
599,106092216,way,Rara 31,easy,Rara,,,,46.7226037,11.9637123
600,106092217,way,Trasse,advanced,Trasse,,,classic,46.7461585,11.9529885
601,106092223,way,Pedagà,easy,,39,no,classic,46.6986726,11.9237119
602,106092225,way,,easy,,,,,46.7243436,11.9642624
603,106092229,way,,intermediate,,,,,46.7487639,11.9524071
604,106092231,way,,easy,Furcia 9,,,,46.7288926,11.969198
605,106092235,way,,easy,,,,,46.7394332,11.9609742
606,106092236,way,,easy,Rara,,,,46.7230919,11.9631908
607,106092239,way,,easy,,,,,46.7419877,11.9719636
608,106092240,way,,easy,,,,,46.7246928,11.9639835
609,106092242,way,,easy,,,,,46.7717759,11.9412632
610,106092243,way,Alpen,easy,,,,,46.7441293,11.9729993
611,106092244,way,Costa - Ruis,easy,Costa - Ruis,,,classic,46.726033,11.9655258
612,106092246,way,,intermediate,Seewiese,,,,46.7476286,11.9511603
613,106092249,way,,intermediate,,,,,46.7312034,11.9599161
614,106092250,way,,easy,,,,,46.7226081,11.9646692
615,106092251,way,,easy,,,,,46.7430133,11.9676898
616,106092252,way,Costa,easy,,,,,46.7260603,11.9679768
617,106092253,way,Pre da Peres 32,easy,,,,,46.7226828,11.9640041
618,106092255,way,,intermediate,Sonne,,,,46.7376684,11.9583641
619,106092259,way,Pedagà,easy,,39,no,classic,46.6968032,11.921381
620,106092260,way,,easy,,,,,46.7228061,11.9650565
621,106092261,way,,easy,Korer,,,,46.7676292,11.9423465
622,106092263,way,Furcia 12,intermediate,,,,,46.7342147,11.9574211
623,106092264,way,,easy,,,,,46.7229488,11.9634576
624,106092267,way,,easy,,,,,46.7243143,11.9636824
625,106092268,way,,easy,Furcia 9A,,,,46.7327423,11.9654736
626,106096059,way,Pramstall,intermediate,,,,,46.7445032,11.9567469
627,106096074,way,,intermediate,,,,,46.7391504,11.957733
628,106096080,way,Gassl,intermediate,,23,no,classic,46.7447513,11.9999433
629,106096081,way,Sylvester,advanced,,,,classic,46.7517809,11.9474063
630,106110471,way,,easy,,,,,46.7709674,11.9417009
631,106110472,way,,easy,,,,,46.7432064,11.9732584
632,106110473,way,Pramstall,intermediate,,,,,46.7480402,11.9570082
633,106110474,way,,easy,,,,,46.7418196,11.9742522
634,106110481,way,,easy,,,,,46.7380239,11.9588527
635,106116026,way,,easy,,,,,46.7228791,11.9643591
636,106304484,way,,intermediate,,,,,46.3923725,11.8014214
637,106304485,way,Nuova Cima Uomo,advanced,,52,,,46.3952646,11.800382
638,107041750,way,Ometto 2,easy,,30,,,46.2787005,10.8196645
639,107041751,way,Doss Della Pesa,intermediate,,20,,,46.2809801,10.8178113
640,107041754,way,Doss della Pesa facile,easy,,21,,,46.2814307,10.816031
641,107041755,way,Ometto 1,easy,,29,,,46.2775165,10.8207368
642,107041757,way,Skiweg Orti,advanced,,35,,,46.2821074,10.8147013
643,107041758,way,(35) Skiweg Orti,advanced,,35,,,46.2838656,10.8158151
644,107041759,way,Panciana,intermediate,,23,,,46.2944078,10.816034
645,107041760,way,Nera Marilleva,advanced,,26,,,46.2953596,10.8121299
646,107042562,way,(73) Spinale diretta,intermediate,,73,,,46.233715,10.8364208
647,107050432,way,(45) Genziana,intermediate,,45,no,,46.260359,10.8230193
648,107057302,way,Skiweg Malghet Aut,easy,,18,,,46.2840642,10.8392662
649,107120074,way,,easy,,,,,46.2367905,10.8366685
650,107343612,way,(55) Belvedere,easy,,55,,,46.2359499,10.8331835
651,114131055,way,Nives,easy,,,no,classic,46.5575315,11.7612832
652,116535416,way,,easy,Skiweg Campo - Fassane,,,,46.3284395,11.7007454
653,122901428,way,,easy,Panoramica,,,,46.3480941,11.5495857
654,126441056,way,Rinneralm II,intermediate,,3,,,46.8432374,11.3116064
655,127680840,way,Eberhöfer-Schöpf-Brücke,,,,,,46.499527,10.5969941
656,128666993,way,Collegamento Martinella-Fondo Piccolo,easy,,14a,,,45.8845545,11.1873343
657,128666994,way,Serrada,easy,,12,,,45.8895749,11.1682778
658,135176792,way,Spacca Ossi / Funtanes,intermediate,,,no,classic,46.5405286,11.7686322
659,135176793,way,Gardena,intermediate,,41,no,classic,46.5492434,11.817308
660,135176798,way,Costoratta,intermediate,,22A,no,classic,46.5240032,11.8682344
661,135176800,way,Sass Becè,intermediate,,1,,,46.4826423,11.8020697
662,135176804,way,,intermediate,,,,classic,46.5540549,11.7996092
663,135176805,way,,intermediate,,,,,46.5040855,11.7535923
664,135176811,way,,intermediate,,,,,46.4846066,11.7968283
665,136634377,way,,easy,Città dei Sassi,,no,classic,46.5126947,11.7529436
666,141111747,way,,intermediate,,,,,46.6750182,11.2501974
667,141111749,way,Falzeben 1,easy,,,,,46.6706758,11.2450437
668,141111757,way,,easy,Falzeben 1,,,,46.6739388,11.2548173
669,142074618,way,Schilling,easy,,2,no,classic,46.8481204,11.6289446
670,142778385,way,,easy,,,,,46.7024122,11.4537484
671,142778386,way,Plankenhorn,intermediate,,,,,46.6911532,11.4305316
672,142778387,way,Schoneben,intermediate,,,,,46.6923419,11.431767
673,142778388,way,,intermediate,,,,,46.6956443,11.4393199
674,142778390,way,Joch,advanced,,,,,46.6998479,11.4492312
675,142778392,way,,intermediate,,,,,46.6897127,11.4235053
