slopeId,osmId,name,difficulty,resort,ref,latitude,longitude
1041,245201993,,easy,Pfelders Ski Resort,,46.7959217,11.0857032
1042,245201995,,easy,Pfelders Ski Resort,,46.7958169,11.085691
1043,245201998,,easy,Pfelders Ski Resort,,46.79727,11.0878066
1044,245204445,Favorit,intermediate,Rosskopf,,46.9146653,11.4029333
1045,245204446,Favorit Varianten - Variante,easy,Rosskopf,,46.9176387,11.400596
1046,245204447,Favorit Varianten - Variante,easy,Rosskopf,,46.9121506,11.4102698
1047,245204449,Gringesboden,intermediate,Rosskopf,,46.9115795,11.4039212
1048,245204451,International I,intermediate,Rosskopf,,46.9146834,11.3924619
1049,245204453,International II,intermediate,Rosskopf,,46.9141842,11.3924619
1050,245204455,Sonne,easy,Rosskopf,,46.9123666,11.3920069
1051,245204457,Training,advanced,Rosskopf,,46.913541,11.3924299
1052,245204459,Ramingeralm,intermediate,Rosskopf,,46.9097936,11.3966723
1053,245206102,,intermediate,Schwandt,,46.8445224,11.6432565
1054,245208331,Oberhorn 1,easy,Plankenhorn,,46.6083598,11.4591257
1055,245208332,Oberhorn 2,easy,Plankenhorn,,46.6080173,11.4598594
1056,245208337,Steilhang Pennleger - Scarpata Pennleger,advanced,Plankenhorn,,46.6044491,11.4610127
1057,245208339,,easy,Loipe Panider Sattel - Pista Passo Pinei,,46.5794986,11.454713
1058,245208341,,easy,Plankenhorn,,46.5998015,11.4536115
1059,245208522,Schwarzsee 1 - Lago Nero 1,intermediate,Plankenhorn,,46.5939732,11.4510263
1060,245208523,Schwarzsee 2 - Lago Nero 2,advanced,Plankenhorn,,46.5927849,11.4522359
1061,245214920,,easy,Falzeben 2,,46.6287109,11.1165683
1062,245214921,,intermediate,Falzeben 2,,46.6323057,11.1086738
1063,245214922,,intermediate,Falzeben 2,,46.6368058,11.0991791
1064,245214923,,intermediate,Falzeben 2,,46.6360477,11.0949111
1065,245214924,,intermediate,Falzeben 2,,46.6402841,11.0971453
1066,245372221,Cima Storta,intermediate,Lait primi passi 1-2,,46.0532154,11.3217639
1067,245372222,Rigolor,advanced,Lait primi passi 1-2,,46.0543128,11.3260386
1068,245372223,,intermediate,Lait primi passi 1-2,,46.0519182,11.3286907
1069,245372224,Collegamento Storta - Rigolor,advanced,Lait primi passi 1-2,,46.0539126,11.323818
1070,245372225,,easy,Lait primi passi 1-2,,46.0546874,11.3204655
1071,245372226,,easy,Lait primi passi 1-2,,46.0492671,11.324474
1072,245372227,,easy,Lait primi passi 1-2,,46.0532916,11.3163493
1073,245372228,,easy,Lait primi passi 1-2,,46.0495584,11.3180241
1074,245372229,,easy,Lait primi passi 1-2,,46.0528191,11.3163776
1075,245372230,,easy,Lait primi passi 1-2,,46.0527647,11.3172844
1076,245473890,Collegamento Covel - Peio,easy,Noleggio Sci Peio dai Maestri,,46.3625718,10.662065
1077,245473891,Freeride delle Gole,advanced,Noleggio Sci Peio dai Maestri,,46.3627307,10.6647063
1078,245473892,,freeride,Pejo 3000,,46.3745627,10.6623359
1079,245473893,Doss dei Gembri,intermediate,Pejo 3000,4,46.377528,10.6601446
1080,245473894,Scoiattolo,intermediate,Pejo 3000,11,46.371891,10.6627268
1081,245473895,Variante dei Monti,intermediate,Pejo 3000,13,46.3780062,10.6550489
1082,245473896,,intermediate,Pejo 3000,,46.3700678,10.6598672
1083,245476757,,easy,Gaggia,,46.1543942,10.9586399
1084,245597674,21 - Untertal,intermediate,Drei Zinnen - Tre Cime,,46.7156543,12.2765229
1085,245597679,22 - Lärchen,easy,Drei Zinnen - Tre Cime,,46.7221778,12.2788028
1086,245597680,19 - Haunold,intermediate,Drei Zinnen - Tre Cime,,46.7239483,12.2789409
1087,245597681,19a - Haunold West,easy,Drei Zinnen - Tre Cime,,46.7235663,12.2774819
1088,245598089,,intermediate,Gsieser Tal,,46.7248806,12.203284
1089,245598090,,easy,Gsieser Tal,,46.7249238,12.2089367
1090,245599360,,intermediate,Drei Zinnen - Tre Cime,,46.6963861,12.1641351
1091,245599361,,intermediate,Drei Zinnen - Tre Cime,,46.6966281,12.1643262
1092,245599362,,easy,Gsieser Tal,,46.70104,12.1634464
1093,245607053,18a - Skiweg Raut,easy,Drei Zinnen - Tre Cime,,46.727236,12.3333664
1094,245607056,13b - Raut Vierschach,advanced,Drei Zinnen - Tre Cime,,46.7267086,12.340103
1095,245607057,18 - Übungshang Raut,easy,Drei Zinnen - Tre Cime,,46.7293652,12.3328289
1096,245607059,16 - Helm  -  16 - Elmo,easy,Drei Zinnen - Tre Cime,,46.716614,12.3666393
1097,245610098,,easy,Drei Zinnen - Tre Cime,,46.6951236,12.3517734
1098,245610099,,easy,Drei Zinnen - Tre Cime,,46.6951935,12.351592
1099,245610100,7 - Bruggerleite,easy,Drei Zinnen - Tre Cime,,46.6909854,12.3689747
1100,245610101,,easy,Drei Zinnen - Tre Cime,,46.6941123,12.3682553
1101,245610102,,easy,Drei Zinnen - Tre Cime,,46.6934639,12.3685583
1102,245610104,6,easy,Drei Zinnen - Tre Cime,,46.684137,12.3692971
1103,245610110,1 - Kreuzberg,easy,Val Comelico - Padola,,46.6522761,12.4163749
1104,245612123,,intermediate,Antermoia,,46.6902247,11.8457508
1105,245614434,,easy,Brixen Plose - Plose di Bressanone,,46.6363826,11.7148524
1106,245617418,Mezdì - Cabinovia Ortisei,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,41,46.5582136,11.6613752
1107,245617420,Ludy,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,38,46.5527377,11.6642735
1108,245617421,Ludy,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,38,46.5527486,11.6645028
1109,245617424,Furdenan 2,easy,Loipe Panider Sattel - Pista Passo Pinei,,46.5701037,11.6738327
1110,245617425,Palmer - Furdenan,easy,Loipe Panider Sattel - Pista Passo Pinei,,46.5698989,11.6747998
1111,245617426,Furdenan - Palmer,easy,Loipe Panider Sattel - Pista Passo Pinei,,46.570144,11.6743794
1112,245617860,Resciesa - Furnes,intermediate,Loipe Panider Sattel - Pista Passo Pinei,,46.5944893,11.6907868
1113,245618872,Parallel 2,easy,Val Gardena,,46.5495873,11.7101129
1114,245618874,Cendevaves 2,easy,Val Gardena,,46.5521774,11.7107804
1115,245637626,Brenta,intermediate,Skiweg Fossadei - Cioca 2,112,46.18143,10.8171548
1116,245637628,Valagola,intermediate,Skiweg Fossadei - Cioca 2,105,46.1749739,10.8136769
1117,249373839,,easy,Brixen Plose - Plose di Bressanone,,46.6386975,11.7139514
1118,255038647,Fermeda 2,intermediate,Centro di fondo Vallunga,10,46.596786,11.7344944
1119,255159933,Floralpina 1,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,27,46.5278421,11.6573189
1120,255159936,Floralpina 2,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,28,46.5276393,11.6592812
1121,255159938,Laurin - Panorama,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,9,46.5307381,11.622644
1122,257534201,Ried,easy,Ried,,46.7828611,11.9851012
1123,258608505,,easy,Centro Fondo Passo Coe,,45.8783409,11.2127829
1124,258608506,Skiweg Costa D'Agra,easy,Centro Fondo Passo Coe,25b,45.8801245,11.244572
1125,258608507,Trugalait,intermediate,Centro Fondo Passo Coe,16,45.8805212,11.1975571
1126,259583409,,,Rosskopf,,46.9195172,11.4773275
1127,259587912,,intermediate,,,46.6801623,12.0985235
1128,260621236,(64) Lame,intermediate,Campiglio Dolomiti di Brenta,64,46.2277173,10.870481
1129,261902464,,easy,Buffaure - Ciampac,,46.4459234,11.7702191
1130,261902466,Variante Roseal,advanced,Buffaure - Ciampac,,46.4374651,11.7611051
1131,261902469,Prà Martin,intermediate,Vigo di Fassa - Ciampedie,,46.4358819,11.659017
1132,262016853,Stella d'Italia facile,easy,Folgaria,5b,45.8987645,11.196019
1133,262473677,Pralongià I,easy,Alta Badia,31,46.5421927,11.8950264
1134,262473688,Piz Sorega B,easy,Dolomiti Superski,11,46.5645212,11.9404939
1135,262565486,,easy,Alta Badia Shop & Rental,,46.5989055,11.9005058
1136,262565487,,easy,Alta Badia Shop & Rental,,46.5813806,11.9017215
1137,262565488,,easy,Alta Badia Shop & Rental,,46.5990355,11.9002137
1138,262565491,Biok - Pralongia II,easy,Dolomiti Superski,7,46.5447195,11.9114642
1139,262773704,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.4917011,11.7808284
1140,262804072,Canazei,intermediate,Belvedere - Col Rodella - Passo Pordoi,6,46.47941,11.7772637
1141,262804075,Canazei,intermediate,Belvedere - Col Rodella - Passo Pordoi,6a,46.4787953,11.7763514
1142,262804077,Rodella 3 / Tre,intermediate,Belvedere - Col Rodella - Passo Pordoi,11,46.4836996,11.7792591
1143,262804078,Rodella 3 / Tre,intermediate,Belvedere - Col Rodella - Passo Pordoi,11,46.4835654,11.7793764
1144,262804547,Sass Becé,intermediate,Belvedere - Col Rodella - Passo Pordoi,1,46.4785257,11.8125549
1145,262804548,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.4783561,11.8121836
1146,263014394,,intermediate,Alta Badia,,46.5602512,11.8527083
1147,263014398,Martinelli,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.5073556,11.7509196
1148,263993527,Pradis-ci,novice,Pradis_ci,,46.1545356,11.2897914
1149,266694940,,freeride,Steinermandl,,46.8356922,11.6030913
1150,266866974,Skiweg Schwemmalm - Breiteben,easy,Schwemmalm,9,46.5359225,10.9225611
1151,266866975,Skiweg Schwemmalm - Breiteben,easy,Schwemmalm,9,46.5321911,10.922253
1152,268865053,Dosso Larici,intermediate,Panoramica,C,46.1478836,11.0402459
1153,274613214,,easy,Falzeben 1,,46.6748925,11.2521824
1154,278003886,Le Cogole,easy,Le Cogole,11,45.9569426,11.2884577
1155,278118272,Baby,easy,Baby,21,45.9591178,11.3140117
1156,278118274,Skiweg Laghetto,easy,Skiweg Laghetto,12,45.956644,11.2956427
1157,278118276,Lait primi passi 1-2,novice,Lait primi passi 1-2,20,45.9596761,11.3146471
1158,278118280,Skiweg Vivaio,easy,Skiweg Vivaio,13,45.9561101,11.2977545
1159,278118281,Skiweg Vivaio,easy,Skiweg Laghetto,13,45.9570935,11.2942443
1160,286101749,Grual Rossa,intermediate,Skiweg Fossadei - Cioca 2,104,46.1690045,10.8097778
1161,286101753,,easy,Skiweg Fossadei - Cioca 2,,46.1721572,10.8134328
1162,286101754,,easy,Pinzolo,,46.1675023,10.7862614
1163,286101761,,easy,Pinzolo,,46.1672479,10.7860183
1164,286101766,,easy,Pinzolo,,46.1675783,10.7865138
1165,286101785,Cioca 1,intermediate,Skiweg Fossadei - Cioca 2,107,46.1764271,10.8025876
1166,292474097,Drei Zinnen - Tre Cime,intermediate,Drei Zinnen - Tre Cime,,46.6875062,12.3899301
1167,292474098,Stiergarten - Orto del Toro,advanced,Drei Zinnen - Tre Cime,,46.6972284,12.387422
1168,292912229,I - Skiweg Unesco,easy,Val Comelico - Padola,,46.6540801,12.4049786
1169,297443143,,intermediate,31 Residenza,,46.3468829,11.5586607
1170,297443148,,intermediate,Residenza,,46.3490415,11.5543503
1171,299682092,Col Alt - Braia Fraida,easy,Alta Badia,,46.5527752,11.88721
1172,305517450,,easy,Deutschnofen - Nova Ponente,,46.4038783,11.4417554
1173,307890418,Sghirlat,easy,Sghirlat,22,46.2845983,10.8228427
1174,309129815,II - Popera,easy,Val Comelico - Padola,,46.6415153,12.4352297
1175,315940715,,easy,Sport Schenk,,46.558087,11.76513
1176,315940719,Collegamento Alpha - Bravo,advanced,Val Gardena,,46.5400408,11.719286
1177,318343404,Corno Nero,easy,Jochgrimm,92,46.3421551,11.4541658
1178,318343408,,easy,Jochgrimm,,46.3469615,11.4518626
1179,319980590,Orti,advanced,(24) Skiweg Panciana,25,46.2876825,10.8138635
1180,320339196,Doss della Pesa / Ometto,intermediate,Doss della Pesa / Ometto,,46.2817307,10.8209325
1181,320340256,junction,easy,junction,,46.2797975,10.8151461
1182,320340816,(24) Skiweg Panciana,easy,(24) Skiweg Panciana,24,46.2885335,10.8165165
1183,320359740,Pancianina,intermediate,Pancianina,23,46.2875858,10.8210887
1184,320361724,,easy,Doss della Pesa / Ometto,,46.2814309,10.8224472
1185,320372929,Biancaneve,easy,Biancaneve,27,46.3002025,10.8089141
1186,320373174,Skiweg Albarè,easy,Biancaneve,28,46.3027812,10.8099929
1187,320373290,,intermediate,Biancaneve,31,46.3003501,10.8103061
1188,320388413,,intermediate,Busa del Vigo,,46.2751803,10.8270918
1189,320483520,,intermediate,(36) Contrabbandieri,,46.2814927,10.5815092
1190,320767993,,intermediate,Malghette,,46.2565253,10.8143626
1191,320767994,,easy,Malghette,,46.2640368,10.8306572
1192,320767995,,easy,Malghette,,46.2640561,10.8303696
1193,320770150,,easy,Folgarida-Marilleva,,46.2852846,10.837504
1194,320770151,,easy,Folgarida-Marilleva,,46.2854004,10.8374322
1195,320770620,junction,easy,Folgarida-Marilleva,,46.2887316,10.8471936
1196,321150480,Capanna Nera,easy,Alta Badia,,46.5455592,11.8783312
1197,321150482,Capanna Nera,easy,Alta Badia,,46.5465879,11.8774007
1198,324486208,,easy,Busa del Vigo,,46.2797714,10.832202
1199,327245145,Sodlisia,easy,Sellaronda,36,46.5497508,11.8547821
1200,327412033,Collegamento,easy,Centro Fondo Passo Coe,,45.8780762,11.1969448
1201,327412034,Martinella Nord,advanced,Folgaria,10,45.8890671,11.1820273
1202,327799776,Verbindung Wasserfalleralm-Enzian,easy,Verbindung Wasserfalleralm-Enzian - Collegamento Malga Cascata-Enzian,,46.8481598,11.3031932
1203,328527599,Campo Scuola Ciampedie,novice,Vigo di Fassa - Ciampedie,,46.4351858,11.66767
1204,328528000,Aloch SL,advanced,Vigo di Fassa - Ciampedie,,46.4247843,11.6953259
1205,329122981,(65) Vagliana,intermediate,Campiglio Dolomiti di Brenta,65,46.2323873,10.8678042
1206,329126625,(63) Cima Grostè,intermediate,Campiglio Dolomiti di Brenta,63,46.2150513,10.8959341
1207,329126626,(60) Graffer,easy,Campiglio Dolomiti di Brenta,60,46.2199925,10.8822917
1208,329614763,30A Verbindung Tschein,easy,30 Tschein,,46.4373976,11.6001588
1209,329615097,22 Frommer,easy,22 Frommer,,46.4427752,11.5921353
1210,329615098,23 Variante Monte Coronelle,easy,22 Frommer,,46.4405902,11.5965948
1211,329650898,(66) Pozza vecia,easy,Campiglio Dolomiti di Brenta,66,46.2344018,10.8517061
1212,329650900,(77) Fortini,intermediate,Campiglio Dolomiti di Brenta,77,46.2355053,10.8390935
1213,329650902,(74) Nube d'oro,advanced,Campiglio Dolomiti di Brenta,74,46.2276541,10.847506
1214,329650903,(75) Variante marchi,advanced,Campiglio Dolomiti di Brenta,75,46.2296122,10.8489097
1215,329656434,Skiweg Mastellissima,intermediate,Folgarida-Marilleva,36,46.2939451,10.8294267
1216,329656436,Mastellissima,intermediate,Folgarida-Marilleva,32,46.3004637,10.8384971
1217,329954401,,intermediate,Rein in Taufers - Riva di Tures,,46.9497659,12.0604078
1218,329954402,,intermediate,Rein in Taufers - Riva di Tures,,46.9523286,12.0627373
1219,329954403,,intermediate,Rein in Taufers - Riva di Tures,,46.9517441,12.0647069
1220,329954404,,intermediate,Rein in Taufers - Riva di Tures,,46.9544197,12.0603197
1221,329954405,,easy,Rein in Taufers - Riva di Tures,,46.9544703,12.0606268
1222,330502539,Puntea 1,easy,Val Gardena,,46.5514828,11.7106899
1223,331114845,,advanced,Kronplatz - Plan de Corones,,46.7126649,11.9522858
1224,331114846,,easy,Kronplatz - Plan de Corones,,46.7382936,11.9572855
1225,331114847,Furcia 12,intermediate,Kronplatz - Plan de Corones,12,46.7380726,11.956568
1226,331114848,Piculin,advanced,Antermoia,45,46.6917066,11.8960661
1227,331114849,Piculin,advanced,Antermoia,45,46.6918473,11.8997178
1228,331117758,Sponata,intermediate,Alta Badia Shop & Rental,24,46.5988485,11.9002915
1229,331117760,,intermediate,Alta Badia Shop & Rental,,46.5971061,11.8993167
1230,331371635,Sasso di Rocca 2,intermediate,Buffaure - Ciampac,,46.4369511,11.7698928
1231,331371637,Vulcano,advanced,Buffaure - Ciampac,,46.4258514,11.7090868
1232,331422350,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.4858148,11.7842371
1233,331422351,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.4791939,11.7958548
1234,331580158,Piz Sella 5,intermediate,Sport Schenk,,46.5333952,11.7676405
1235,331580163,Plran de Gralba,easy,Sport Schenk,,46.5323637,11.7654814
1236,331858946,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.5021259,11.7551729
1237,331962046,Frara,easy,Sellaronda,40,46.5486221,11.8286187
1238,331962048,Val Setus - Plans,intermediate,Sellaronda,41,46.5479524,11.8241947
1239,331962049,,intermediate,Sellaronda,,46.5508483,11.8085748
1240,331962052,Colfosco 1,intermediate,Sellaronda,,46.5602878,11.8465488
1241,331962053,Val Setus - Plans,intermediate,Sellaronda,41,46.5486995,11.8154012
1242,331962055,,easy,Alta Badia,,46.5619774,11.9140139
1243,331962056,Frara,easy,Sellaronda,40,46.5478779,11.8367292
1244,331962858,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.4912335,11.7829387
1245,331964369,,intermediate,Arabba,,46.4742942,11.8670472
1246,332014023,Vallon,advanced,Sellaronda,1,46.5235765,11.8558923
1247,332160729,Olimpia III,intermediate,Alpe Cermis,87,46.2654547,11.4814514
1248,332160730,Olimpia 3,intermediate,Alpe Cermis,87,46.2743215,11.4775073
1249,332290590,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.4969658,11.7653577
1250,332290592,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.5012379,11.7553741
1251,332290593,Martinelli,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.5071333,11.7506505
1252,332290594,Rodella,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.4994363,11.7548997
1253,332290597,Rodella,intermediate,Belvedere - Col Rodella - Passo Pordoi,12,46.4999268,11.7506806
1254,334063489,,easy,,,46.3250928,11.1451962
1255,334063491,,easy,,,46.3239284,11.1460916
1256,335033076,Ciampedie - Pian Pecei,easy,Vigo di Fassa - Ciampedie,,46.4359303,11.6622646
1257,336896238,Mastellina,easy,Folgarida-Marilleva,16,46.2878267,10.8326185
1258,376594099,,easy,Falzeben 2,,46.6359516,11.1005048
1259,387739789,,intermediate,Val Senales-Schnalstal,,46.7699053,10.7996758
1260,387739790,,easy,Val Senales-Schnalstal,,46.7724472,10.8057225
1261,387739791,,intermediate,Val Senales-Schnalstal,,46.7700914,10.8016479
1262,387739792,,easy,Val Senales-Schnalstal,,46.7798413,10.7973203
1263,387739793,,novice,Val Senales-Schnalstal,,46.7698416,10.7977382
1264,387739794,,novice,Val Senales-Schnalstal,,46.7698685,10.7979543
1265,387739795,,advanced,Val Senales-Schnalstal,,46.7802936,10.8028272
1266,387739797,G2,intermediate,Val Senales-Schnalstal,,46.7726938,10.8014235
1267,387739798,G1,intermediate,Val Senales-Schnalstal,,46.7727921,10.8001902
1268,387739799,S1 Gletschersee 1,easy,Val Senales-Schnalstal,,46.778882,10.8040139
1269,387739800,S1 Gletschersee 1,easy,Val Senales-Schnalstal,,46.780941,10.8002871
1270,388043772,,easy,Falzeben 1,,46.6756053,11.2494331
1271,390539962,S2 Gletschersee 2,intermediate,Val Senales-Schnalstal,,46.7790074,10.8031223
1272,390539963,,easy,Val Senales-Schnalstal,,46.7757177,10.8009189
1273,390539964,,easy,Val Senales-Schnalstal,,46.7763032,10.8010388
1274,390539965,,intermediate,Val Senales-Schnalstal,,46.7757935,10.8008195
1275,390539966,,intermediate,Val Senales-Schnalstal,,46.7751656,10.8033552
1276,390539967,,intermediate,Val Senales-Schnalstal,,46.7770113,10.801492
1277,392129051,Schmugglerabfahrt - Pista dei Contrabbandieri,intermediate,Val Senales-Schnalstal,,46.7700064,10.7844246
1278,393653039,Paradiso,easy,Ski Area San Pellegrino - Falcade,57,46.390225,11.786642
1279,393653040,Campo Scuola Chiesetta,easy,Ski Area San Pellegrino - Falcade,48,46.38195,11.7973257
1280,394926962,24 Laurin I,novice,24 Laurin I,,46.4333572,11.547776
1281,394984147,24 Laurin I,novice,24 Laurin I,,46.4354462,11.5526376
1282,395862325,(70) Spinale Direttissima,advanced,Campiglio Dolomiti di Brenta,70,46.2260467,10.8358933
1283,395862326,(72) Variante Boch,intermediate,Campiglio Dolomiti di Brenta,72,46.2246444,10.8567998
1284,395878128,(60) Graffer,easy,Campiglio Dolomiti di Brenta,60,46.218125,10.8893538
1285,395878129,(78) Skiweg Fortini,easy,Campiglio Dolomiti di Brenta,78,46.2376675,10.8414162
1286,395878130,,easy,Campiglio Dolomiti di Brenta,,46.2365035,10.8369285
1287,395878131,,easy,Campiglio Dolomiti di Brenta,,46.2368008,10.8349937
1288,395885465,,easy,Campiglio Dolomiti di Brenta,,46.2365509,10.8358565
1289,395885470,(51) Larici,easy,Malghette,51,46.249251,10.8235928
1290,395885473,,easy,Malghette,,46.2501349,10.8253221
1291,395885476,(52) Pradalago provetti,intermediate,Campiglio Dolomiti di Brenta,52,46.2458049,10.8259852
1292,395885479,,easy,Malghette,,46.2497508,10.8141928
1293,395885485,(57) Amazzonia,advanced,Campiglio Dolomiti di Brenta,57,46.2423895,10.8194656
1294,395885488,(46) Genziana bassa,intermediate,Malghette,46,46.2564819,10.8236143
1295,395885492,,easy,Malghette,,46.2510498,10.8142811
1296,395885494,,easy,Malghette,,46.2504332,10.8144637
